"dimension","dim_type","cur_count","unique_count","null_count","zero_count","null_ratio","zero_ratio","cat_val","cat_ratio_bf_m0","cat_ratio_bf_m1","cat_ratio_bf_m2","cat_ratio_diff_bf_m1","cat_ratio_diff_bf_m2","mean_bf_m0","mean_bf_m1","mean_bf_m2","mean_ratio_diff_bf_m1","mean_ratio_diff_bf_m2","std_bf_m0","std_bf_m1","std_bf_m2","std_ratio_diff_bf_m1","std_ratio_diff_bf_m2","status_bf_m0","status_bf_m1","status_bf_m2","alarm_yn","dt"
"twld_visit_cnt_bf_m2","numerical","6625110","2189","0","0","0.0","0.0",,,,,,,"33.312","35.446","35.027","-0.064","-0.051","104.749","108.558","108.665","-0.036","-0.037","success","success","success","N","2020-08"
"app_use_traffic_cryptocurrency","numerical","325010","292750","0","326","0.001","0.001",,,,,,,"38.381","104.728","126.109","-1.729","-2.286","191.578","727.634","857.049","-2.798","-3.474","success","success","success","Y","2020-08"
"app_use_traffic_shopping_parcel","numerical","1007306","547565","0","4182","0.004","0.004",,,,,,,"4.224","10.186","11.969","-1.411","-1.834","25.564","77.074","90.399","-2.015","-2.536","success","success","success","Y","2020-08"
"sms_rcv_cnt_pet","numerical","190829","36","0","109614","0.574","0.574",,,,,,,"0.558","0.911","0.766","-0.633","-0.373","1.012","2.307","2.249","-1.28","-1.222","success","success","success","Y","2020-08"
"bf_m3_fee_chg_cnt","numerical","1543643","10","0","0","0.0","0.0",,,,,,,"1.049","1.059","1.059","-0.01","-0.01","0.239","0.266","0.265","-0.113","-0.109","success","success","success","N","2020-08"
"fmly_chld_age1315_cnt","numerical","390428","4","0","0","0.0","0.0",,,,,,,"1.064","1.064","1.064","0.0","0.0","0.247","0.247","0.247","0.0","0.0","success","success","success","N","2020-08"
"mbr_discount_cnt_coffee","numerical","26192","7","0","0","0.0","0.0",,,,,,,"1.112","1.314","1.42","-0.182","-0.277","0.483","1.381","1.617","-1.859","-2.348","success","success","success","Y","2020-08"
"mbr_discount_cnt_pizza","numerical","32284","13","0","0","0.0","0.0",,,,,,,"1.033","1.226","1.211","-0.187","-0.172","0.258","0.724","0.68","-1.806","-1.636","success","success","success","Y","2020-08"
"voc_rcv_cnt_sports","numerical","1175040","62","0","1081892","0.921","0.921",,,,,,,"0.118","0.21","0.198","-0.78","-0.678","0.918","1.436","1.339","-0.564","-0.459","success","success","success","N","2020-08"
"sms_rcv_cnt_interior","numerical","259299","111","0","216630","0.835","0.835",,,,,,,"0.31","0.441","0.478","-0.423","-0.542","3.518","6.932","7.525","-0.97","-1.139","success","success","success","Y","2020-08"
"data_usage_in_gb_bf_m3","numerical","19613335","12133240","0","2632275","0.134","0.134",,,,,,,"11.49","11.064","12.109","0.037","-0.054","25.26","25.927","28.747","-0.026","-0.138","success","success","success","N","2020-08"
"bf_m6_data_usage_ratio_avg","numerical","17582636","16145582","0","975642","0.055","0.055",,,,,,,"1.209","1.344","1.349","-0.112","-0.116","5.547","6.13","6.093","-0.105","-0.098","success","success","success","N","2020-08"
"voc_snd_cnt_wedding","numerical","23329","76","0","6767","0.29","0.29",,,,,,,"1.679","2.423","2.413","-0.443","-0.437","4.095","13.609","11.564","-2.323","-1.824","success","success","success","Y","2020-08"
"eqp_chg_period","numerical","11129073","5783","0","10775","0.001","0.001",,,,,,,"685.882","710.284","704.51","-0.036","-0.027","512.228","536.855","541.979","-0.048","-0.058","success","success","success","N","2020-08"
"app_use_traffic_oksusu","numerical","377164","300748","0","756","0.002","0.002",,,,,,,"129.663","204.41","168.33","-0.576","-0.298","1150.056","2025.884","1628.739","-0.762","-0.416","success","success","success","N","2020-08"
"voc_rcv_prtn_cnt_bf_m2","numerical","17331266","1332","0","0","0.0","0.0",,,,,,,"39.189","37.011","36.974","0.056","0.057","38.873","36.702","35.675","0.056","0.082","success","success","success","N","2020-08"
"app_use_traffic_driver","numerical","780081","639779","0","1229","0.002","0.002",,,,,,,"7.954","22.177","21.633","-1.788","-1.72","32.916","96.817","104.567","-1.941","-2.177","success","success","success","Y","2020-08"
"sms_rcv_cnt_student","numerical","960780","154","0","280582","0.292","0.292",,,,,,,"2.457","4.677","4.728","-0.904","-0.924","4.936","12.265","12.578","-1.485","-1.548","success","success","success","Y","2020-08"
"dcb_cnt_bf_m2","numerical","19490534","6","0","18661339","0.957","0.957",,,,,,,"0.047","0.048","0.047","-0.021","0.0","0.234","0.234","0.232","0.0","0.009","success","success","success","N","2020-08"
"app_use_traffic_kakaostory","numerical","2826251","2237906","0","24238","0.009","0.009",,,,,,,"24.725","56.281","62.245","-1.276","-1.517","199.497","683.71","708.503","-2.427","-2.551","success","success","success","Y","2020-08"
"tw_visit_days_realtime_bill","numerical","252840","7","0","0","0.0","0.0",,,,,,,"1.289","1.794","1.788","-0.392","-0.387","0.786","2.203","2.167","-1.803","-1.757","success","success","success","Y","2020-08"
"voc_snd_cnt_student","numerical","960780","97","0","656117","0.683","0.683",,,,,,,"0.663","0.986","1.092","-0.487","-0.647","1.951","5.482","5.435","-1.81","-1.786","success","success","success","Y","2020-08"
"twld_fee_visit_cnt_bf_m1","numerical","1554216","275","0","0","0.0","0.0",,,,,,,"5.37","5.382","5.74","-0.002","-0.069","8.389","8.763","13.49","-0.045","-0.608","success","success","success","N","2020-08"
"mbr_discount_cnt_video","numerical","306016","65","0","0","0.0","0.0",,,,,,,"2.02","2.787","2.925","-0.38","-0.448","1.684","4.013","4.14","-1.383","-1.458","success","success","success","Y","2020-08"
"sml_pay_amt_bf_m0","numerical","19348200","113166","0","18086382","0.935","0.935",,,,,,,"3876.297","10083.55","10065.051","-1.601","-1.597","29327.104","52426.163","52680.607","-0.788","-0.796","success","success","success","Y","2020-08"
"nugu_use_days","numerical","296071","7","0","0","0.0","0.0",,,,,,,"2.92",,"4.964",,"-0.7","1.929",,"4.8",,"-1.488","success","fail","success","Y","2020-08"
"tw_visit_days_unbill","numerical","65186","7","0","0","0.0","0.0",,,,,,,"1.176","1.522","1.512","-0.294","-0.286","0.5","1.136","1.104","-1.272","-1.208","success","success","success","Y","2020-08"
"tw_visit_days_exhibition","numerical","7946","5","0","0","0.0","0.0",,,,,,,"1.087","1.096","1.204","-0.008","-0.108","0.319","0.503","0.674","-0.577","-1.113","success","success","success","Y","2020-08"
"sms_rcv_cnt_wedding","numerical","23329","45","0","20011","0.858","0.858",,,,,,,"0.366","0.521","0.489","-0.423","-0.336","2.766","5.842","6.258","-1.112","-1.262","success","success","success","Y","2020-08"
"app_use_traffic_music","numerical","7502793","3994273","0","11058","0.001","0.001",,,,,,,"27.526","88.65","91.847","-2.221","-2.337","188.365","656.165","664.014","-2.483","-2.525","success","success","success","Y","2020-08"
"real_data_use_gb_bf_m2","numerical","19490534","11818929","0","2630490","0.135","0.135",,,,,,,"11.398","11.305","10.899","0.008","0.044","25.549","25.254","25.917","0.012","-0.014","success","success","success","N","2020-08"
"voc_snd_cnt","numerical","17294451","1757","0","708565","0.041","0.041",,,,,,,"41.901","168.141","167.979","-3.013","-3.009","51.09","252.56","280.898","-3.943","-4.498","success","success","success","Y","2020-08"
"app_use_traffic_flo","numerical","1621805","1058781","0","5506","0.003","0.003",,,,,,,"2.363","7.101","9.348","-2.005","-2.956","3.87","13.93","19.054","-2.599","-3.924","success","success","success","Y","2020-08"
"avg_display_resol","numerical","19345975","74921","0","598670","0.031","0.031",,,,,,,"2316611.672","2314930.205","2308919.463","0.001","0.003","1409756.51","1410377.325","1414191.695","0.0","-0.003","success","success","success","N","2020-08"
"app_use_traffic_other_telco","numerical","298282","164787","0","593","0.002","0.002",,,,,,,"18.449","31.905","53.071","-0.729","-1.877","250.273","574.196","695.537","-1.294","-1.779","success","success","success","Y","2020-08"
"app_use_traffic_delivery","numerical","2612106","930976","0","1016","0.0","0.0",,,,,,,"1.858","3.952","4.212","-1.127","-1.267","10.22","21.126","23.886","-1.067","-1.337","success","success","success","Y","2020-08"
"sms_rcv_cnt_home_move","numerical","257324","73","0","208045","0.808","0.808",,,,,,,"0.355","0.592","0.704","-0.668","-0.983","5.866","10.129","8.194","-0.727","-0.397","success","success","success","N","2020-08"
"bf_m3_data_over_usage_cnt","numerical","19749014","4","0","13080767","0.662","0.662",,,,,,,"0.644","0.817","0.781","-0.269","-0.213","0.997","1.195","1.171","-0.199","-0.175","success","success","success","N","2020-08"
"sms_rcv_cnt_tax","numerical","159384","71","0","96188","0.603","0.603",,,,,,,"0.516","0.527","0.531","-0.021","-0.029","3.055","6.812","6.609","-1.23","-1.163","success","success","success","Y","2020-08"
"dcb_amt_bf_m1","numerical","19375777","1","0","19375777","1.0","1.0",,,,,,,"0.0","2118.588","2110.377","-2.11858799999E11","-2.11037699999E11","0.0","28857.136","27849.763","-2.885713599999E12","-2.784976299999E12","success","success","success","Y","2020-08"
"voc_snd_cnt_baby","numerical","312917","70","0","173871","0.556","0.556",,,,,,,"0.834","1.563","1.699","-0.874","-1.037","2.287","7.586","7.199","-2.317","-2.148","success","success","success","Y","2020-08"
"sms_snd_cnt_baby","numerical","312917","12","0","312397","0.998","0.998",,,,,,,"0.002","0.008","0.009","-3.0","-3.5","0.089","0.241","0.238","-1.708","-1.674","success","success","success","Y","2020-08"
"copn_left_cnt_bf2","numerical","19490534","21","0","5103136","0.262","0.262",,,,,,,"4.149","4.122","4.112","0.007","0.009","2.787","2.795","2.801","-0.003","-0.005","success","success","success","N","2020-08"
"app_use_traffic_etc_ai_assistant","numerical","8747683","1874472","0","16846","0.002","0.002",,,,,,,"0.491","1.813","2.195","-2.692","-3.47","1.379","3.627","4.309","-1.63","-2.125","success","success","success","Y","2020-08"
"app_use_traffic_taxi","numerical","422356","267106","0","1769","0.004","0.004",,,,,,,"4.647","10.593","17.213","-1.28","-2.704","13.017","39.923","66.311","-2.067","-4.094","success","success","success","Y","2020-08"
"app_use_traffic_movie","numerical","2056353","1123647","0","996","0.0","0.0",,,,,,,"8.918","12.669","10.634","-0.421","-0.192","26.55","63.401","62.801","-1.388","-1.365","success","success","success","Y","2020-08"
"mbr_discount_cnt_food_and_beverage","numerical","57648","7","0","0","0.0","0.0",,,,,,,"1.088","1.373","1.392","-0.262","-0.279","0.355","1.014","1.042","-1.856","-1.935","success","success","success","Y","2020-08"
"voc_rcv_cnt_interior","numerical","259299","55","0","194590","0.75","0.75",,,,,,,"0.469","0.737","0.716","-0.571","-0.527","1.454","3.294","3.371","-1.265","-1.318","success","success","success","Y","2020-08"
"app_use_traffic_everytime","numerical","428788","370605","0","149","0.0","0.0",,,,,,,"3.919","12.032","13.811","-2.07","-2.524","9.152","32.589","41.457","-2.561","-3.53","success","success","success","Y","2020-08"
"tw_visit_days_accessory","numerical","2671","4","0","0","0.0","0.0",,,,,,,"1.042","1.102","1.118","-0.058","-0.073","0.23","0.483","0.525","-1.1","-1.283","success","success","success","Y","2020-08"
"twld_visit_cnt_bf_m0","numerical","3844419","1322","0","0","0.0","0.0",,,,,,,"20.702","35.879","33.312","-0.733","-0.609","52.893","127.85","104.749","-1.417","-0.98","success","success","success","Y","2020-08"
"simpl_ref_cnsl_cnt_bf_m2","numerical","19490534","83","0","17681507","0.907","0.907",,,,,,,"0.171","0.167","0.174","0.023","-0.018","0.763","0.739","0.743","0.031","0.026","success","success","success","N","2020-08"
"mbr_use_discount_amt","numerical","2284693","19888","0","3571","0.002","0.002",,,,,,,"3944.66","5285.13","5878.114","-0.34","-0.49","4717.899","8065.554","8836.599","-0.71","-0.873","success","success","success","N","2020-08"
"real_arpu_bf_m3","numerical","19385612","101416","0","1183747","0.061","0.061",,,,,,,"30792.156","30382.515","30443.474","0.013","0.011","21690.263","21730.005","21719.791","-0.002","-0.001","success","success","success","N","2020-08"
"sms_snd_cnt_beauty","numerical","905069","24","0","901968","0.997","0.997",,,,,,,"0.007","0.011","0.011","-0.571","-0.571","0.192","0.388","0.389","-1.021","-1.026","success","success","success","Y","2020-08"
"mbr_discount_amt_movie","numerical","165785","63","0","0","0.0","0.0",,,,,,,"10369.37","10600.807","10357.778","-0.022","0.001","4066.787","4699.402","5298.87","-0.156","-0.303","success","success","success","N","2020-08"
"app_use_traffic_public_tv","numerical","1041056","837345","0","91343","0.088","0.088",,,,,,,"114.576","182.107","191.269","-0.589","-0.669","826.271","1569.113","1605.196","-0.899","-0.943","success","success","success","N","2020-08"
"app_use_traffic_stock","numerical","2422202","1798044","0","44580","0.018","0.018",,,,,,,"22.163","23.445","26.347","-0.058","-0.189","85.112","126.626","169.563","-0.488","-0.992","success","success","success","N","2020-08"
"overage_bf1","numerical","19375777","394683","0","18586200","0.959","0.959",,,,,,,"307.351","281.358","288.411","0.085","0.062","2623.828","2487.08","2506.32","0.052","0.045","success","success","success","N","2020-08"
"location_weekend_visit_gu","numerical","17729128","58","0","279451","0.016","0.016",,,,,,,"3.756","7.779","7.906","-1.071","-1.105","3.997","7.364","7.484","-0.842","-0.872","success","success","success","Y","2020-08"
"mbr_discount_cnt_family_restaurant","numerical","38900","6","0","0","0.0","0.0",,,,,,,"1.012","1.071","1.06","-0.058","-0.047","0.116","0.331","0.303","-1.853","-1.612","success","success","success","Y","2020-08"
"dsat_cnsl_cnt_bf_m2","numerical","19490534","32","0","19407373","0.996","0.996",,,,,,,"0.005","0.005","0.005","0.0","0.0","0.1","0.095","0.09","0.05","0.1","success","success","success","N","2020-08"
"real_arpu_bf_m2","numerical","19385612","100287","0","1279797","0.066","0.066",,,,,,,"30679.413","30308.961","30131.609","0.012","0.018","21732.237","21857.035","21814.074","-0.006","-0.004","success","success","success","N","2020-08"
"fee_chg_cnt","numerical","19348200","81","0","6469753","0.334","0.334",,,,,,,"1.38","1.373","1.342","0.005","0.028","1.54","1.535","1.518","0.003","0.014","success","success","success","N","2020-08"
"app_use_traffic_insta","numerical","6776944","5485207","0","9005","0.001","0.001",,,,,,,"356.969","1112.103","1152.098","-2.115","-2.227","905.355","3245.358","3288.875","-2.585","-2.633","success","success","success","Y","2020-08"
"tw_visit_days_vas_calling_plus","numerical","4873","5","0","0","0.0","0.0",,,,,,,"1.036","1.09","1.095","-0.052","-0.057","0.217","0.398","0.42","-0.834","-0.935","success","success","success","N","2020-08"
"mbr_discount_cnt_beauty_and_fashion","numerical","37","2","0","0","0.0","0.0",,,,,,,"1.054","1.068","1.048","-0.013","0.006","0.229","0.479","0.273","-1.092","-0.192","success","success","success","Y","2020-08"
"app_use_cnt_bugs","numerical","17171","11","0","0","0.0","0.0",,,,,,,"1.33","1.979","1.988","-0.488","-0.495","0.909","2.74","2.655","-2.014","-1.921","success","success","success","Y","2020-08"
"mbr_discount_cnt_convenience_store","numerical","373382","14","0","0","0.0","0.0",,,,,,,"1.488","2.81","2.79","-0.888","-0.875","0.942","3.134","3.076","-2.327","-2.265","success","success","success","Y","2020-08"
"mth_cnsl_cnt_bf_m1","numerical","19375777","105","0","17555396","0.906","0.906",,,,,,,"0.188","0.188","0.184","0.0","0.021","0.872","0.854","0.823","0.021","0.056","success","success","success","N","2020-08"
"data_usage_in_gb_bf_m4","numerical","19754252","11877247","0","2719604","0.138","0.138",,,,,,,"11.064","12.109","11.137","-0.094","-0.007","25.927","28.747","26.029","-0.109","-0.004","success","success","success","N","2020-08"
"fmly_chld_age0712_cnt","numerical","469482","5","0","0","0.0","0.0",,,,,,,"1.151","1.151","1.15","0.0","0.001","0.366","0.366","0.365","0.0","0.003","success","success","success","N","2020-08"
"family_comb_duration","numerical","19350705","34330","0","0","0.0","0.0",,,,,,,"3788.404","3779.342","3717.573","0.002","0.019","3994.898","3988.526","3934.792","0.002","0.015","success","success","success","N","2020-08"
"mbr_discount_cnt_emart","numerical","15003","7","0","0","0.0","0.0",,,,,,,"1.03","1.568","1.098","-0.522","-0.066","0.235","1.366","0.552","-4.813","-1.349","success","success","success","Y","2020-08"
"app_use_traffic_game","numerical","7583129","3945649","0","141257","0.019","0.019",,,,,,,"39.889","133.657","177.358","-2.351","-3.446","293.857","791.673","992.04","-1.694","-2.376","success","success","success","Y","2020-08"
"avg_eqp_buy_duration","numerical","11491645","18791","0","97459","0.008","0.008",,,,,,,"178.207","178.114","177.573","0.001","0.004","1023.263","1022.911","1024.454","0.0","-0.001","success","success","success","N","2020-08"
